,TIMESTAMP,INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PRICE,OPTION_TYPE,MARKET_TYPE,OPENING_PRICE,TRADE_HIGH_PRICE,TRADE_LOW_PRICE,CLOSING_PRICE,LAST_TRADED_PRICE,PREV_CLS,SETTLE_PRICE,TOT_TRADED_QTY,TOT_TRADED_VAL,OPEN_INT,CHANGE_IN_OI,MARKET_LOT,UNDERLYING_VALUE,Ticker,Asset Type
5975,09-Mar-2018,FUTIDX,NIFTY,31-May-2018,0,XX,N,10325,10354.65,10259.25,10276.9,10280,10311.65,10276.9,133500,1378428731.25,934500,65400,75,,NIFTY,Index
5976,08-Mar-2018,FUTIDX,NIFTY,26-Apr-2018,0,XX,N,10232.25,10304,10186.5,10278.8,10264,10206.35,10278.8,867600,8885615283.75,2074125,278925,75,,NIFTY,Index
5977,08-Mar-2018,FUTIDX,NIFTY,28-Mar-2018,0,XX,N,10217.85,10277,10155.8,10242.95,10233.05,10171.55,10242.95,13838325,141319755243.75,23031300,-739350,75,,NIFTY,Index
5978,08-Mar-2018,FUTIDX,NIFTY,31-May-2018,0,XX,N,10278.7,10333.55,10216,10311.65,10294.25,10239.6,10311.65,243300,2498913382.5,869100,65250,75,,NIFTY,Index
5979,07-Mar-2018,FUTIDX,NIFTY,26-Apr-2018,0,XX,N,10256.5,10286,10185,10206.35,10210,10281.55,10206.35,1274550,13037224901.25,1795200,517350,75,10154.2,NIFTY,Index
5980,07-Mar-2018,FUTIDX,NIFTY,28-Mar-2018,0,XX,N,10200,10254,10155,10171.55,10177.6,10248.55,10171.55,14917500,152189499217.5,23770650,-504975,75,10154.2,NIFTY,Index
5981,07-Mar-2018,FUTIDX,NIFTY,31-May-2018,0,XX,N,10292.7,10309,10219.35,10239.6,10242.8,10310.4,10239.6,510600,5237945906.25,803850,203775,75,10154.2,NIFTY,Index
5982,06-Mar-2018,FUTIDX,NIFTY,26-Apr-2018,0,XX,N,10435.35,10469,10256,10281.55,10258.2,10398.9,10281.55,679875,7050955755,1277850,112650,75,,NIFTY,Index
5983,06-Mar-2018,FUTIDX,NIFTY,28-Mar-2018,0,XX,N,10404.15,10437,10223,10248.55,10226.3,10365.6,10248.55,13959750,144462033817.5,24275625,1175700,75,,NIFTY,Index
5984,06-Mar-2018,FUTIDX,NIFTY,31-May-2018,0,XX,N,10470,10499,10285,10310.4,10285,10429.35,10310.4,255525,2647390886.25,600075,63000,75,,NIFTY,Index
5985,05-Mar-2018,FUTIDX,NIFTY,26-Apr-2018,0,XX,N,10440,10440,10355.05,10398.9,10396.1,10492.15,10398.9,455925,4737482910,1165200,-22200,75,,NIFTY,Index
5986,05-Mar-2018,FUTIDX,NIFTY,28-Mar-2018,0,XX,N,10369.85,10394.9,10320,10365.6,10357.55,10456.55,10365.6,12266925,127055701811.25,23099925,699525,75,,NIFTY,Index
5987,05-Mar-2018,FUTIDX,NIFTY,31-May-2018,0,XX,N,10449.75,10453.1,10384,10429.35,10423,10520,10429.35,146925,1531567477.5,537075,5850,75,,NIFTY,Index
5988,01-Mar-2018,FUTIDX,NIFTY,26-Apr-2018,0,XX,N,10535.9,10565,10477,10492.15,10477,10560.35,10492.15,393975,4146555738.75,1187400,134100,75,,NIFTY,Index
5989,01-Mar-2018,FUTIDX,NIFTY,28-Mar-2018,0,XX,N,10498,10530,10439.2,10456.55,10442.05,10519.4,10456.55,9610575,100804602131.25,22400400,1108875,75,,NIFTY,Index
5990,01-Mar-2018,FUTIDX,NIFTY,31-May-2018,0,XX,N,10560.05,10587.45,10501,10520,10501,10586.7,10520,134925,1424610611.25,531225,107175,75,,NIFTY,Index
5991,28-Feb-2018,FUTIDX,NIFTY,26-Apr-2018,0,XX,N,10541.55,10589.45,10505.55,10560.35,10555,10598.25,10560.35,440400,4643448881.25,1053300,68850,75,10492.85,NIFTY,Index
5992,28-Feb-2018,FUTIDX,NIFTY,28-Mar-2018,0,XX,N,10495,10555,10466,10519.4,10520,10564.05,10519.4,11004225,115634634307.5,21291525,162075,75,10492.85,NIFTY,Index
5993,28-Feb-2018,FUTIDX,NIFTY,31-May-2018,0,XX,N,10561.1,10616.65,10531.75,10586.7,10582.9,10625.7,10586.7,153750,1626021247.5,424050,65325,75,10492.85,NIFTY,Index
5994,27-Feb-2018,FUTIDX,NIFTY,26-Apr-2018,0,XX,N,10649,10669,10578.5,10598.25,10599.5,10636.2,10598.25,307425,3261613620,984450,46725,75,,NIFTY,Index
5995,27-Feb-2018,FUTIDX,NIFTY,28-Mar-2018,0,XX,N,10616.15,10639.7,10540.55,10564.05,10564,10600.45,10564.05,9257850,97927157988.75,21129450,897075,75,,NIFTY,Index
5996,27-Feb-2018,FUTIDX,NIFTY,31-May-2018,0,XX,N,10673.4,10695,10605,10625.7,10625,10660.35,10625.7,63675,676956742.5,358725,32175,75,,NIFTY,Index
5997,26-Feb-2018,FUTIDX,NIFTY,26-Apr-2018,0,XX,N,10587.5,10645.2,10568.15,10636.2,10631,10537.35,10636.2,322875,3429786986.25,937725,119250,75,,NIFTY,Index
5998,26-Feb-2018,FUTIDX,NIFTY,28-Mar-2018,0,XX,N,10541,10614.7,10536.1,10600.45,10594.1,10504.55,10600.45,7377075,78080150171.25,20232375,583275,75,,NIFTY,Index
5999,26-Feb-2018,FUTIDX,NIFTY,31-May-2018,0,XX,N,10599,10669,10599,10660.35,10655.05,10562.15,10660.35,84225,897088875,326550,64350,75,,NIFTY,Index
6000,23-Feb-2018,FUTIDX,NIFTY,26-Apr-2018,0,XX,N,10441,10553.65,10418.35,10537.35,10540,10425.3,10537.35,706725,7432090616.25,818475,299250,75,,NIFTY,Index
6001,23-Feb-2018,FUTIDX,NIFTY,28-Mar-2018,0,XX,N,10400,10515.95,10386.25,10504.55,10507,10389.1,10504.55,11789475,123428325813.75,19649100,968925,75,,NIFTY,Index
6002,23-Feb-2018,FUTIDX,NIFTY,31-May-2018,0,XX,N,10474.9,10573.95,10466.35,10562.15,10567,10586.25,10562.15,277950,2931157672.5,262200,262200,75,,NIFTY,Index
6003,22-Feb-2018,FUTIDX,NIFTY,22-Feb-2018,0,XX,N,10345,10396,10330.05,10381.8,10384.5,10392.9,10382.7,15332550,158898209681.25,11599125,-5531400,75,,NIFTY,Index
6004,22-Feb-2018,FUTIDX,NIFTY,26-Apr-2018,0,XX,N,10405.05,10452.7,10399.2,10425.3,10421.95,10449.7,10425.3,214950,2239400325,519225,57750,75,,NIFTY,Index
6005,22-Feb-2018,FUTIDX,NIFTY,28-Mar-2018,0,XX,N,10366.75,10418.9,10361,10389.1,10384,10414.85,10389.1,12891900,133846263858.75,18680175,8171025,75,,NIFTY,Index
6006,21-Feb-2018,FUTIDX,NIFTY,22-Feb-2018,0,XX,N,10405.65,10409.85,10341.4,10392.9,10389,10343.75,10392.9,11777925,122179808490,17130525,-3195150,75,10397.45,NIFTY,Index
6007,21-Feb-2018,FUTIDX,NIFTY,26-Apr-2018,0,XX,N,10460,10463.4,10405.05,10449.7,10444.95,10407.85,10449.7,183750,1917205492.5,461475,69225,75,10397.45,NIFTY,Index
6008,21-Feb-2018,FUTIDX,NIFTY,28-Mar-2018,0,XX,N,10410,10434.45,10365.05,10414.85,10410,10371.4,10414.85,4435725,46110218658.75,10509150,2065875,75,10397.45,NIFTY,Index
6009,20-Feb-2018,FUTIDX,NIFTY,22-Feb-2018,0,XX,N,10394,10425.85,10332.3,10343.75,10340,10378.55,10343.75,13771200,143008229291.25,20325675,-1395000,75,,NIFTY,Index
6010,20-Feb-2018,FUTIDX,NIFTY,26-Apr-2018,0,XX,N,10426.4,10485,10398.5,10407.85,10405,10445.25,10407.85,151650,1584493676.25,392250,64800,75,,NIFTY,Index
6011,20-Feb-2018,FUTIDX,NIFTY,28-Mar-2018,0,XX,N,10401,10450,10360.6,10371.4,10368.8,10416.3,10371.4,4640700,48323999415,8443275,2572725,75,,NIFTY,Index
6012,19-Feb-2018,FUTIDX,NIFTY,22-Feb-2018,0,XX,N,10470,10485,10290.1,10378.55,10375.5,10453.35,10378.55,16371900,169692493927.5,21720675,-1323375,75,,NIFTY,Index
6013,19-Feb-2018,FUTIDX,NIFTY,26-Apr-2018,0,XX,N,10555.95,10555.95,10355,10445.25,10438.15,10515.5,10445.25,196725,2050076621.25,327450,46950,75,,NIFTY,Index
6014,19-Feb-2018,FUTIDX,NIFTY,28-Mar-2018,0,XX,N,10480,10504.5,10316.2,10416.3,10408,10483.35,10416.3,6353925,66011343266.25,5870550,1679400,75,,NIFTY,Index
6015,16-Feb-2018,FUTIDX,NIFTY,22-Feb-2018,0,XX,N,10596.4,10615,10430.2,10453.35,10442.35,10551.2,10453.35,13870800,145836990052.5,23044050,8925,75,,NIFTY,Index
6016,16-Feb-2018,FUTIDX,NIFTY,26-Apr-2018,0,XX,N,10624.95,10665,10495,10515.5,10506.35,10599.2,10515.5,160500,1696343572.5,280500,67725,75,,NIFTY,Index
6017,16-Feb-2018,FUTIDX,NIFTY,28-Mar-2018,0,XX,N,10592.1,10637.7,10462.2,10483.35,10476.5,10575.85,10483.35,1465650,15436388628.75,4191150,254550,75,,NIFTY,Index
6018,15-Feb-2018,FUTIDX,NIFTY,22-Feb-2018,0,XX,N,10534.65,10630.25,10505.25,10551.2,10557,10495.2,10551.2,13447425,142121265577.5,23035125,-414225,75,,NIFTY,Index
6019,15-Feb-2018,FUTIDX,NIFTY,26-Apr-2018,0,XX,N,10559.95,10677.5,10559,10599.2,10610,10546.7,10599.2,92625,983491706.25,212775,14325,75,,NIFTY,Index
6020,15-Feb-2018,FUTIDX,NIFTY,28-Mar-2018,0,XX,N,10549.75,10651.75,10529,10575.85,10583.9,10519.85,10575.85,1029825,10906067516.25,3936600,175800,75,,NIFTY,Index
6021,14-Feb-2018,FUTIDX,NIFTY,22-Feb-2018,0,XX,N,10569,10587,10456.1,10495.2,10462.55,10543.1,10495.2,9824175,103525334366.25,23449350,-163500,75,10500.9,NIFTY,Index
6022,14-Feb-2018,FUTIDX,NIFTY,26-Apr-2018,0,XX,N,10600.45,10631.95,10510,10546.7,10515,10582,10546.7,62550,662254481.25,198450,14175,75,10500.9,NIFTY,Index
6023,14-Feb-2018,FUTIDX,NIFTY,28-Mar-2018,0,XX,N,10581,10605,10480,10519.85,10482.2,10564.95,10519.85,611400,6457219522.5,3760800,67800,75,10500.9,NIFTY,Index
6024,12-Feb-2018,FUTIDX,NIFTY,22-Feb-2018,0,XX,N,10519,10559.85,10482.1,10543.1,10532.8,10469.7,10543.1,10052925,105775635765,23612850,1223700,75,,NIFTY,Index
6025,12-Feb-2018,FUTIDX,NIFTY,26-Apr-2018,0,XX,N,10564,10605.7,10530,10582,10583.1,10517.95,10582,57075,603526391.25,184275,3450,75,,NIFTY,Index
6026,12-Feb-2018,FUTIDX,NIFTY,28-Mar-2018,0,XX,N,10530,10580,10502.5,10564.95,10561,10489.85,10564.95,466725,4921672938.75,3693000,57000,75,,NIFTY,Index
6027,09-Feb-2018,FUTIDX,NIFTY,22-Feb-2018,0,XX,N,10378.8,10495,10375,10469.7,10485,10572.25,10469.7,15918975,166177160163.75,22389150,1525500,75,10454.95,NIFTY,Index
6028,09-Feb-2018,FUTIDX,NIFTY,26-Apr-2018,0,XX,N,10465.5,10540,10430,10517.95,10535,10615.05,10517.95,90450,948079500,180825,7050,75,10454.95,NIFTY,Index
6029,09-Feb-2018,FUTIDX,NIFTY,28-Mar-2018,0,XX,N,10450,10512.55,10386,10489.85,10505.1,10591.25,10489.85,733350,7669446056.25,3636000,-20475,75,10454.95,NIFTY,Index
6030,08-Feb-2018,FUTIDX,NIFTY,22-Feb-2018,0,XX,N,10501,10640,10469.6,10572.25,10572.1,10465.55,10572.25,15357375,162366086212.5,20863650,-795150,75,10576.85,NIFTY,Index
6031,08-Feb-2018,FUTIDX,NIFTY,26-Apr-2018,0,XX,N,10532,10680.1,10514.15,10615.05,10623.8,10510.25,10615.05,184575,1961309670,173775,64800,75,10576.85,NIFTY,Index
6032,08-Feb-2018,FUTIDX,NIFTY,28-Mar-2018,0,XX,N,10505,10657.5,10485,10591.25,10595.55,10479.55,10591.25,1850025,19600768526.25,3656475,1095225,75,10576.85,NIFTY,Index
6033,07-Feb-2018,FUTIDX,NIFTY,22-Feb-2018,0,XX,N,10595,10624.9,10442.55,10465.55,10451.3,10513.3,10465.55,14306250,150362286862.5,21658800,-30300,75,10476.7,NIFTY,Index
6034,07-Feb-2018,FUTIDX,NIFTY,26-Apr-2018,0,XX,N,10630.1,10635.95,10490,10510.25,10492,10555.45,10510.25,77100,813369495,108975,13500,75,10476.7,NIFTY,Index
6035,07-Feb-2018,FUTIDX,NIFTY,28-Mar-2018,0,XX,N,10590.8,10612.95,10461.45,10479.55,10467.6,10530.05,10479.55,1549950,16305183378.75,2561250,841275,75,10476.7,NIFTY,Index
6036,06-Feb-2018,FUTIDX,NIFTY,22-Feb-2018,0,XX,N,10318.8,10613.6,10300,10513.3,10534,10684.6,10513.3,30816450,321100923011.25,21689100,-213975,75,10498.25,NIFTY,Index
6037,06-Feb-2018,FUTIDX,NIFTY,26-Apr-2018,0,XX,N,10421,10658.55,10345,10555.45,10575.45,10730.2,10555.45,128775,1348746150,95475,8625,75,10498.25,NIFTY,Index
6038,06-Feb-2018,FUTIDX,NIFTY,28-Mar-2018,0,XX,N,10309.9,10638.9,10309.9,10530.05,10550,10705.7,10530.05,2283450,23815632435,1719975,849225,75,10498.25,NIFTY,Index
6039,05-Feb-2018,FUTIDX,NIFTY,22-Feb-2018,0,XX,N,10629,10722,10606,10684.6,10705,10755.85,10684.6,13361925,142549175145,21903075,-945450,75,10666.55,NIFTY,Index
6040,05-Feb-2018,FUTIDX,NIFTY,26-Apr-2018,0,XX,N,10595.35,10770,10595.3,10730.2,10750,10805.25,10730.2,90600,970615121.25,86850,21225,75,10666.55,NIFTY,Index
6041,05-Feb-2018,FUTIDX,NIFTY,28-Mar-2018,0,XX,N,10650,10745,10627.05,10705.7,10729,10774.1,10705.7,586875,6273401272.5,870750,-5250,75,10666.55,NIFTY,Index
6042,02-Feb-2018,FUTIDX,NIFTY,22-Feb-2018,0,XX,N,10928,10950,10735.05,10755.85,10740.65,11031.3,10755.85,18070500,196118697307.5,22848525,-1014975,75,10760.6,NIFTY,Index
6043,02-Feb-2018,FUTIDX,NIFTY,26-Apr-2018,0,XX,N,10991.7,10996.25,10782.4,10805.25,10783.5,11079.45,10805.25,89250,972314253.75,65625,19200,75,10760.6,NIFTY,Index
6044,02-Feb-2018,FUTIDX,NIFTY,28-Mar-2018,0,XX,N,10970,10974.9,10752,10774.1,10755,11053.95,10774.1,982875,10679710706.25,876000,-2250,75,10760.6,NIFTY,Index
6045,01-Feb-2018,FUTIDX,NIFTY,22-Feb-2018,0,XX,N,11064.25,11139.4,10880.7,11031.3,11033.9,11055.4,11031.3,27997350,308667435052.5,23863500,-799500,75,11016.9,NIFTY,Index
6046,01-Feb-2018,FUTIDX,NIFTY,26-Apr-2018,0,XX,N,11108.55,11175,10939,11079.45,11081.1,11105.05,11079.45,96300,1067371560,46425,15900,75,11016.9,NIFTY,Index
6047,01-Feb-2018,FUTIDX,NIFTY,28-Mar-2018,0,XX,N,11084.75,11153.4,10899.95,11053.95,11055.95,11076.2,11053.95,1003050,11088356141.25,878250,61725,75,11016.9,NIFTY,Index
6048,31-Jan-2018,FUTIDX,NIFTY,22-Feb-2018,0,XX,N,11039,11077.7,11007.35,11055.4,11058.7,11072.1,11055.4,9320250,102947424502.5,24663000,-1116975,75,11027.7,NIFTY,Index
6049,31-Jan-2018,FUTIDX,NIFTY,26-Apr-2018,0,XX,N,11100.1,11121,11065,11105.05,11106.25,11122.8,11105.05,21600,239657681.25,30525,6075,75,11027.7,NIFTY,Index
6050,31-Jan-2018,FUTIDX,NIFTY,28-Mar-2018,0,XX,N,11072.3,11103,11032,11076.2,11078.25,11096.45,11076.2,341025,3774272711.25,816525,-41400,75,11027.7,NIFTY,Index
6051,30-Jan-2018,FUTIDX,NIFTY,22-Feb-2018,0,XX,N,11097.15,11121,11053.15,11072.1,11071.35,11137.65,11072.1,8067675,89397577878.75,25779975,189675,75,11049.65,NIFTY,Index
6052,30-Jan-2018,FUTIDX,NIFTY,26-Apr-2018,0,XX,N,11160.25,11160.25,11106,11122.8,11118,11178.75,11122.8,20475,227912355,24450,8925,75,11049.65,NIFTY,Index
6053,30-Jan-2018,FUTIDX,NIFTY,28-Mar-2018,0,XX,N,11130,11134.45,11078,11096.45,11096,11160.4,11096.45,334200,3710907363.75,857925,-29625,75,11049.65,NIFTY,Index
6054,29-Jan-2018,FUTIDX,NIFTY,22-Feb-2018,0,XX,N,11141.25,11185.6,11080,11137.65,11138.2,11062.6,11137.65,8037525,89606090430,25590300,538875,75,11130.4,NIFTY,Index
6055,29-Jan-2018,FUTIDX,NIFTY,26-Apr-2018,0,XX,N,11160,11220,11128.3,11178.75,11185,11259.45,11178.75,26925,301265565,15525,15525,75,11130.4,NIFTY,Index
6056,29-Jan-2018,FUTIDX,NIFTY,28-Mar-2018,0,XX,N,11120,11200,11108,11160.4,11154.2,11075.15,11160.4,442200,4937948310,887550,12075,75,11130.4,NIFTY,Index
6057,25-Jan-2018,FUTIDX,NIFTY,22-Feb-2018,0,XX,N,11082.1,11126.05,11025,11062.6,11060.3,11105.4,11062.6,15377925,170299615743.75,25051425,10520925,75,11069.65,NIFTY,Index
6058,25-Jan-2018,FUTIDX,NIFTY,25-Jan-2018,0,XX,N,11101,11101,11011.05,11065.15,11070.6,11083.2,11069.65,18771675,207612853436.25,13266525,-8386425,75,11069.65,NIFTY,Index
6059,25-Jan-2018,FUTIDX,NIFTY,28-Mar-2018,0,XX,N,11128.5,11128.5,11044.1,11075.15,11072.1,11120.3,11075.15,483000,5356458637.5,875475,220350,75,11069.65,NIFTY,Index
6060,24-Jan-2018,FUTIDX,NIFTY,22-Feb-2018,0,XX,N,11100,11135,11067.45,11105.4,11103,11107.85,11105.4,6487575,72048904020,14530500,3761175,75,11086,NIFTY,Index
6061,24-Jan-2018,FUTIDX,NIFTY,25-Jan-2018,0,XX,N,11079,11114.9,11043.15,11083.2,11082.1,11085.45,11083.2,11703300,129717226830,21652950,-3240225,75,11086,NIFTY,Index
6062,24-Jan-2018,FUTIDX,NIFTY,28-Mar-2018,0,XX,N,11108.55,11147.4,11080,11120.3,11120,11121.25,11120.3,451500,5019452610,655125,176550,75,11086,NIFTY,Index
6063,23-Jan-2018,FUTIDX,NIFTY,22-Feb-2018,0,XX,N,11011.1,11117.15,11011.1,11107.85,11109.8,10992.5,11107.85,6154275,68143882537.5,10769325,4027350,75,11083.7,NIFTY,Index
6064,23-Jan-2018,FUTIDX,NIFTY,25-Jan-2018,0,XX,N,10988.25,11094.9,10988.25,11085.45,11085.1,10968,11085.45,13481925,149024172127.5,24893175,-2937975,75,11083.7,NIFTY,Index
6065,23-Jan-2018,FUTIDX,NIFTY,28-Mar-2018,0,XX,N,11027.5,11129.6,11018.6,11121.25,11119,11007.5,11121.25,319200,3539022435,478575,91950,75,11083.7,NIFTY,Index
6066,22-Jan-2018,FUTIDX,NIFTY,22-Feb-2018,0,XX,N,10944.9,11006.9,10907.05,10992.5,10989.95,10921,10992.5,4737600,51841402653.75,6741975,3552750,75,10966.2,NIFTY,Index
6067,22-Jan-2018,FUTIDX,NIFTY,25-Jan-2018,0,XX,N,10914.5,10982.4,10883.5,10968,10964,10901.05,10968,10416825,113783461807.5,27831150,-2851650,75,10966.2,NIFTY,Index
6068,22-Jan-2018,FUTIDX,NIFTY,28-Mar-2018,0,XX,N,10952.25,11018.7,10925,11007.5,10999.6,10937.05,11007.5,140025,1535232978.75,386625,40200,75,10966.2,NIFTY,Index
6069,19-Jan-2018,FUTIDX,NIFTY,22-Feb-2018,0,XX,N,10848.85,10936,10819.3,10921,10936,10832.65,10921,1494300,16245028766.25,3189225,513900,75,10894.7,NIFTY,Index
6070,19-Jan-2018,FUTIDX,NIFTY,25-Jan-2018,0,XX,N,10820,10918.15,10792.15,10901.05,10916,10810.8,10901.05,9570975,103855931632.5,30682800,-63450,75,10894.7,NIFTY,Index
6071,19-Jan-2018,FUTIDX,NIFTY,28-Mar-2018,0,XX,N,10860.1,10954,10833.7,10937.05,10954,10843.1,10937.05,101700,1107857591.25,346425,32925,75,10894.7,NIFTY,Index
6072,18-Jan-2018,FUTIDX,NIFTY,22-Feb-2018,0,XX,N,10899.7,10899.7,10800,10832.65,10838.65,10814.4,10832.65,1450575,15761870178.75,2675325,543900,75,10817,NIFTY,Index
6073,18-Jan-2018,FUTIDX,NIFTY,25-Jan-2018,0,XX,N,10865.5,10873.45,10774.05,10810.8,10814,10791.8,10810.8,11338050,122871219723.75,30746250,3825,75,10817,NIFTY,Index
6074,18-Jan-2018,FUTIDX,NIFTY,28-Mar-2018,0,XX,N,10899,10912,10813.2,10843.1,10850,10834.05,10843.1,140025,1522965457.5,313500,51975,75,10817,NIFTY,Index
6075,17-Jan-2018,FUTIDX,NIFTY,22-Feb-2018,0,XX,N,10723.55,10830,10693.05,10814.4,10823,10733.85,10814.4,951750,10246581187.5,2131425,470025,75,10788.55,NIFTY,Index
6076,17-Jan-2018,FUTIDX,NIFTY,25-Jan-2018,0,XX,N,10704.75,10805.25,10665.35,10791.8,10798.95,10709.55,10791.8,10269600,110306645610,30742425,752850,75,10788.55,NIFTY,Index
6077,17-Jan-2018,FUTIDX,NIFTY,28-Mar-2018,0,XX,N,10750,10849.4,10714.1,10834.05,10836.1,10758.8,10834.05,98700,1065188505,261525,30975,75,10788.55,NIFTY,Index
6078,16-Jan-2018,FUTIDX,NIFTY,22-Feb-2018,0,XX,N,10777,10782.35,10716.8,10733.85,10747.2,10767.2,10733.85,558750,6007112403.75,1661400,152100,75,10700.45,NIFTY,Index
6079,16-Jan-2018,FUTIDX,NIFTY,25-Jan-2018,0,XX,N,10754,10759,10691.05,10709.55,10723,10743.3,10709.55,9152100,98135200635,29989575,233775,75,10700.45,NIFTY,Index
6080,16-Jan-2018,FUTIDX,NIFTY,28-Mar-2018,0,XX,N,10793,10795.55,10737.15,10758.8,10767.05,10785.1,10758.8,84150,905833807.5,230550,6225,75,10700.45,NIFTY,Index
6081,15-Jan-2018,FUTIDX,NIFTY,22-Feb-2018,0,XX,N,10740,10793.95,10719.45,10767.2,10770,10708.55,10767.2,541950,5836512090,1509300,216150,75,10741.55,NIFTY,Index
6082,15-Jan-2018,FUTIDX,NIFTY,25-Jan-2018,0,XX,N,10720,10774,10711.25,10743.3,10745.5,10686.35,10743.3,8249700,88662560801.25,29755800,1018950,75,10741.55,NIFTY,Index
6083,15-Jan-2018,FUTIDX,NIFTY,28-Mar-2018,0,XX,N,10730.15,10811,10730.15,10785.1,10785,10727.7,10785.1,94200,1016213415,224325,36525,75,10741.55,NIFTY,Index
6084,12-Jan-2018,FUTIDX,NIFTY,22-Feb-2018,0,XX,N,10691.25,10715.75,10627.55,10708.55,10705.55,10677.45,10708.55,483825,5171085071.25,1293150,128100,75,10681.25,NIFTY,Index
6085,12-Jan-2018,FUTIDX,NIFTY,25-Jan-2018,0,XX,N,10689.65,10695,10602.3,10686.35,10684.2,10654.05,10686.35,10954575,116759079562.5,28736850,214050,75,10681.25,NIFTY,Index
6086,12-Jan-2018,FUTIDX,NIFTY,28-Mar-2018,0,XX,N,10715.15,10735,10647.9,10727.7,10727.5,10698.35,10727.7,70950,759763192.5,187800,14250,75,10681.25,NIFTY,Index
6087,11-Jan-2018,FUTIDX,NIFTY,22-Feb-2018,0,XX,N,10642.6,10698,10637.95,10677.45,10683.95,10656.75,10677.45,308100,3288025657.5,1165050,121800,75,10651.2,NIFTY,Index
6088,11-Jan-2018,FUTIDX,NIFTY,25-Jan-2018,0,XX,N,10629.95,10682.35,10615.5,10654.05,10659.75,10637.05,10654.05,7320900,77963218308.75,28522800,51975,75,10651.2,NIFTY,Index
6089,11-Jan-2018,FUTIDX,NIFTY,28-Mar-2018,0,XX,N,10674.6,10717.8,10660,10698.35,10705.3,10678.95,10698.35,52350,559941401.25,173550,18675,75,10651.2,NIFTY,Index
6090,10-Jan-2018,FUTIDX,NIFTY,22-Feb-2018,0,XX,N,10665.1,10668.05,10620,10656.75,10659.2,10668.8,10656.75,185325,1973205412.5,1043250,20550,75,10632.2,NIFTY,Index
6091,10-Jan-2018,FUTIDX,NIFTY,25-Jan-2018,0,XX,N,10643.95,10648,10596.6,10637.05,10635.15,10646.9,10637.05,7057650,74997485880,28470825,934950,75,10632.2,NIFTY,Index
6092,10-Jan-2018,FUTIDX,NIFTY,28-Mar-2018,0,XX,N,10680,10687.55,10642.35,10678.95,10674.6,10685.6,10678.95,53475,570659261.25,154875,5400,75,10632.2,NIFTY,Index
6093,09-Jan-2018,FUTIDX,NIFTY,22-Feb-2018,0,XX,N,10659,10675,10635.1,10668.8,10662.5,10650.25,10668.8,234525,2499033506.25,1022700,81825,75,10637,NIFTY,Index
6094,09-Jan-2018,FUTIDX,NIFTY,25-Jan-2018,0,XX,N,10645.15,10656.95,10612.25,10646.9,10641.4,10631.4,10646.9,6611175,70308787346.25,27535875,1218225,75,10637,NIFTY,Index
6095,09-Jan-2018,FUTIDX,NIFTY,28-Mar-2018,0,XX,N,10688.05,10695.95,10658.1,10685.6,10684.95,10671.6,10685.6,41100,438760848.75,149475,11925,75,10637,NIFTY,Index
6096,08-Jan-2018,FUTIDX,NIFTY,22-Feb-2018,0,XX,N,10625,10657,10612.15,10650.25,10644,10595.4,10650.25,205650,2189007191.25,940875,35475,75,10623.6,NIFTY,Index
6097,08-Jan-2018,FUTIDX,NIFTY,25-Jan-2018,0,XX,N,10623.15,10639.9,10604.45,10631.4,10626,10573.2,10631.4,5758800,61190914837.5,26317650,1040850,75,10623.6,NIFTY,Index
6098,08-Jan-2018,FUTIDX,NIFTY,28-Mar-2018,0,XX,N,10650,10678.8,10635.65,10671.6,10670,10619.55,10671.6,65700,700709943.75,137550,34125,75,10623.6,NIFTY,Index
6099,05-Jan-2018,FUTIDX,NIFTY,22-Feb-2018,0,XX,N,10572.6,10605,10558.5,10595.4,10600,10549.85,10595.4,216675,2292939060,905400,39525,75,10558.85,NIFTY,Index
6100,05-Jan-2018,FUTIDX,NIFTY,25-Jan-2018,0,XX,N,10550,10582,10536.5,10573.2,10578.2,10526.2,10573.2,6901425,72879487237.5,25276800,1365150,75,10558.85,NIFTY,Index
6101,05-Jan-2018,FUTIDX,NIFTY,28-Mar-2018,0,XX,N,10590,10625.7,10584,10619.55,10625.7,10572,10619.55,57525,610122468.75,103425,35250,75,10558.85,NIFTY,Index
6102,04-Jan-2018,FUTIDX,NIFTY,22-Feb-2018,0,XX,N,10511.3,10558,10488.65,10549.85,10558,10496.2,10549.85,297975,3135829623.75,865875,68850,75,10504.8,NIFTY,Index
6103,04-Jan-2018,FUTIDX,NIFTY,25-Jan-2018,0,XX,N,10498.25,10536.75,10463.35,10526.2,10535,10469.4,10526.2,6839100,71826877372.5,23911650,397050,75,10504.8,NIFTY,Index
6104,04-Jan-2018,FUTIDX,NIFTY,28-Mar-2018,0,XX,N,10549.3,10580,10513.9,10572,10580,10521.55,10572,37800,398804550,68175,21375,75,10504.8,NIFTY,Index
6105,03-Jan-2018,FUTIDX,NIFTY,22-Feb-2018,0,XX,N,10519,10562.5,10480.25,10496.2,10495.85,10494.55,10496.2,336450,3539532011.25,797025,78750,75,10443.2,NIFTY,Index
6106,03-Jan-2018,FUTIDX,NIFTY,25-Jan-2018,0,XX,N,10490.25,10543.4,10456.55,10469.4,10472,10472.2,10469.4,9164850,96204650201.25,23514600,793950,75,10443.2,NIFTY,Index
